id,member_id,loan_amnt,funded_amnt,term,int_rate,grade,home_ownership,loan_status
1037260,1267154.0,13000.0,13000.0, 36 months,  6.03%,A,MORTGAGE,Fully Paid
608748,780884.0,4000.0,4000.0, 36 months,  5.79%,A,MORTGAGE,Fully Paid
379597,406211.0,6400.0,6400.0, 36 months, 16.00%,E,RENT,Fully Paid
595465,764516.0,10000.0,10000.0, 60 months, 11.49%,B,RENT,Fully Paid
647383,828261.0,18000.0,18000.0, 36 months, 13.72%,C,RENT,Fully Paid
806487,1012672.0,7800.0,7800.0, 36 months, 16.49%,D,RENT,Fully Paid
587381,754638.0,3000.0,3000.0, 36 months,  7.88%,A,RENT,Fully Paid
640973,820514.0,11500.0,11500.0, 36 months, 14.46%,D,RENT,Charged Off
644163,824319.0,14000.0,14000.0, 36 months,  6.17%,A,MORTGAGE,Charged Off
440658,533694.0,10000.0,10000.0, 36 months,  8.59%,A,MORTGAGE,Fully Paid
559780,720566.0,6500.0,6500.0, 36 months, 13.61%,C,MORTGAGE,Fully Paid
642929,822854.0,5000.0,5000.0, 36 months,  9.62%,B,RENT,Fully Paid
875994,1090592.0,13200.0,13200.0, 60 months, 19.69%,E,MORTGAGE,Fully Paid
493727,631761.0,2500.0,2500.0, 36 months,  6.39%,A,MORTGAGE,Fully Paid
552294,711691.0,6600.0,6600.0, 36 months,  7.14%,A,MORTGAGE,Fully Paid
559800,719171.0,10000.0,10000.0, 60 months, 11.49%,B,OWN,Fully Paid
525982,680511.0,5000.0,5000.0, 36 months,  7.88%,A,MORTGAGE,Fully Paid
505609,651582.0,12000.0,12000.0, 36 months, 14.96%,D,MORTGAGE,Fully Paid
809480,1016306.0,9000.0,9000.0, 36 months, 10.99%,B,RENT,Fully Paid
575391,740083.0,4500.0,4500.0, 36 months,  7.88%,A,RENT,Fully Paid
785240,988520.0,28000.0,28000.0, 60 months, 15.99%,D,MORTGAGE,Fully Paid
423436,498562.0,15600.0,15600.0, 36 months, 13.47%,C,RENT,Fully Paid
768644,969970.0,4000.0,4000.0, 36 months,  9.99%,B,RENT,Fully Paid
608892,781047.0,25000.0,16000.0, 36 months,  9.25%,B,MORTGAGE,Charged Off
967590,1188321.0,12000.0,12000.0, 60 months, 10.65%,B,MORTGAGE,Fully Paid
486305,619739.0,21000.0,21000.0, 36 months, 10.62%,B,OWN,Fully Paid
733598,929980.0,10000.0,10000.0, 36 months, 12.68%,C,MORTGAGE,Fully Paid
1020326,1249101.0,7200.0,7200.0, 36 months, 10.65%,B,RENT,Charged Off
281864,281798.0,12000.0,12000.0, 36 months, 15.13%,E,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
434055,517529.0,20000.0,20000.0, 36 months, 17.04%,E,RENT,Charged Off
830744,1039915.0,3000.0,3000.0, 36 months, 11.99%,B,MORTGAGE,Fully Paid
715637,909300.0,12000.0,12000.0, 60 months, 10.00%,B,RENT,Fully Paid
612229,785031.0,3000.0,3000.0, 36 months,  5.79%,A,MORTGAGE,Fully Paid
785802,989145.0,20000.0,17275.0, 36 months, 11.99%,B,MORTGAGE,Fully Paid
1025633,1254797.0,15000.0,15000.0, 36 months, 11.71%,B,RENT,Fully Paid
809824,1016685.0,18000.0,15150.0, 60 months, 11.49%,B,RENT,Fully Paid
635637,814274.0,10000.0,10000.0, 36 months, 13.35%,C,RENT,Fully Paid
541802,699270.0,5000.0,5000.0, 36 months, 15.58%,D,RENT,Fully Paid
483946,615947.0,5000.0,5000.0, 36 months, 13.11%,C,RENT,Fully Paid
463906,581077.0,20000.0,20000.0, 36 months, 12.18%,B,MORTGAGE,Fully Paid
262618,249263.0,14275.0,14275.0, 36 months,  9.45%,B,RENT,Fully Paid
735073,931662.0,1000.0,1000.0, 36 months,  7.29%,A,RENT,Fully Paid
536367,692947.0,6000.0,6000.0, 60 months, 13.23%,C,RENT,Fully Paid
452494,558520.0,13000.0,13000.0, 36 months, 11.48%,B,RENT,Fully Paid
485818,619001.0,13000.0,13000.0, 36 months,  7.88%,A,MORTGAGE,Fully Paid
885906,1101689.0,24000.0,24000.0, 36 months,  7.51%,A,MORTGAGE,Fully Paid
882562,1097748.0,6000.0,6000.0, 36 months,  8.90%,A,MORTGAGE,Fully Paid
791406,995713.0,18000.0,18000.0, 60 months, 11.49%,B,MORTGAGE,Fully Paid
660762,845085.0,13600.0,13600.0, 36 months,  7.29%,A,MORTGAGE,Fully Paid
815319,992091.0,9000.0,9000.0, 36 months, 13.99%,C,RENT,Fully Paid
1042544,1272834.0,18000.0,18000.0, 36 months, 14.65%,C,RENT,Fully Paid
552557,711980.0,5500.0,5500.0, 36 months,  7.14%,A,RENT,Fully Paid
676706,864720.0,24000.0,24000.0, 36 months, 10.74%,B,MORTGAGE,Fully Paid
312501,311202.0,25000.0,22450.0, 36 months, 17.66%,G,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
720553,915022.0,28000.0,28000.0, 60 months, 16.02%,D,MORTGAGE,Fully Paid
571352,734945.0,3000.0,3000.0, 36 months,  7.88%,A,RENT,Fully Paid
364362,374898.0,2500.0,2500.0, 36 months,  8.00%,A,OWN,Fully Paid
621060,795968.0,13000.0,13000.0, 60 months, 14.83%,D,RENT,Charged Off
693652,884526.0,3000.0,3000.0, 36 months, 10.37%,B,RENT,Fully Paid
666742,852409.0,8500.0,8500.0, 36 months, 10.00%,B,RENT,Fully Paid
453620,560954.0,2500.0,2500.0, 36 months, 13.92%,C,RENT,Fully Paid
642827,822728.0,3625.0,3625.0, 36 months,  6.17%,A,MORTGAGE,Fully Paid
243130,242899.0,6000.0,6000.0, 36 months,  8.00%,A,OWN,Fully Paid
975945,1198291.0,17500.0,17500.0, 60 months, 11.71%,B,OWN,Current
401572,445737.0,20200.0,20200.0, 36 months, 14.74%,D,RENT,Fully Paid
1020002,1248754.0,17400.0,17400.0, 60 months, 22.35%,F,RENT,Fully Paid
836494,1046542.0,18000.0,18000.0, 60 months, 15.99%,D,RENT,Fully Paid
853505,1065680.0,25450.0,25450.0, 60 months, 13.99%,C,RENT,Fully Paid
716186,909966.0,2800.0,2800.0, 60 months, 10.74%,B,MORTGAGE,Fully Paid
666530,852143.0,7200.0,7200.0, 60 months,  7.66%,A,MORTGAGE,Fully Paid
505197,650852.0,3000.0,3000.0, 36 months, 15.33%,D,RENT,Fully Paid
277628,277602.0,14300.0,14300.0, 36 months, 10.39%,B,RENT,Fully Paid
703620,895643.0,10675.0,10675.0, 60 months, 10.37%,B,MORTGAGE,Fully Paid
335432,335419.0,7000.0,7000.0, 36 months,  8.00%,A,RENT,Fully Paid
341072,341069.0,7500.0,6050.0, 36 months, 14.18%,E,MORTGAGE,Does not meet the credit policy. Status:Charged Off
981458,1204625.0,3200.0,3200.0, 60 months, 19.42%,E,RENT,Fully Paid
752803,952416.0,1000.0,1000.0, 36 months, 15.23%,C,RENT,Fully Paid
1062918,1295405.0,4000.0,4000.0, 36 months, 12.69%,B,RENT,Charged Off
1021934,1250705.0,20000.0,20000.0, 36 months,  8.90%,A,OWN,Fully Paid
805307,1011313.0,7000.0,7000.0, 36 months,  5.99%,A,MORTGAGE,Fully Paid
534793,691124.0,7000.0,7000.0, 60 months, 15.58%,D,RENT,Fully Paid
780369,983150.0,4000.0,4000.0, 36 months, 17.19%,D,RENT,Fully Paid
451579,556476.0,5000.0,5000.0, 36 months,  7.74%,A,MORTGAGE,Fully Paid
860485,1073281.0,6000.0,6000.0, 36 months,  7.49%,A,RENT,Fully Paid
352830,356174.0,6000.0,3400.0, 36 months, 10.33%,B,RENT,Fully Paid
853829,1066022.0,11400.0,11400.0, 36 months, 17.99%,E,MORTGAGE,Charged Off
990789,1214995.0,27400.0,27400.0, 60 months, 17.27%,D,MORTGAGE,Charged Off
440606,533780.0,1400.0,1400.0, 36 months, 14.26%,C,MORTGAGE,Fully Paid
724455,919568.0,13000.0,13000.0, 36 months,  7.29%,A,RENT,Fully Paid
519605,663753.0,25000.0,21025.0, 36 months, 13.85%,C,OWN,Fully Paid
664025,849079.0,8000.0,8000.0, 36 months, 10.37%,B,RENT,Fully Paid
395348,434745.0,18000.0,8125.0, 36 months, 16.00%,E,RENT,Charged Off
567992,730670.0,5300.0,5300.0, 36 months, 13.23%,C,MORTGAGE,Fully Paid
516176,667129.0,3500.0,3500.0, 36 months, 13.11%,C,RENT,Fully Paid
529764,685067.0,5000.0,5000.0, 36 months, 16.45%,E,RENT,Fully Paid
711318,904208.0,12000.0,12000.0, 60 months, 10.74%,B,MORTGAGE,Fully Paid
412824,465910.0,1800.0,1800.0, 36 months, 12.21%,B,RENT,Does not meet the credit policy. Status:Fully Paid
574811,739443.0,9000.0,9000.0, 60 months, 15.21%,D,MORTGAGE,Charged Off
968615,1189600.0,7000.0,7000.0, 36 months,  6.03%,A,MORTGAGE,Fully Paid
640049,819349.0,8000.0,8000.0, 36 months,  5.42%,A,MORTGAGE,Fully Paid
67477,252252.0,9000.0,9000.0, 36 months, 14.82%,E,MORTGAGE,Does not meet the credit policy. Status:Charged Off
657052,840329.0,14000.0,14000.0, 36 months, 11.11%,B,RENT,Fully Paid
515018,665731.0,12000.0,12000.0, 36 months, 14.22%,C,RENT,Fully Paid
476073,602955.0,8000.0,8000.0, 36 months, 12.53%,B,MORTGAGE,Charged Off
1001045,1226813.0,12300.0,12300.0, 36 months,  6.62%,A,OWN,Fully Paid
799861,1005103.0,14000.0,14000.0, 60 months, 18.39%,E,OWN,Fully Paid
200912,200892.0,9400.0,9400.0, 36 months, 13.30%,D,MORTGAGE,Fully Paid
353062,356532.0,7000.0,5600.0, 36 months, 12.54%,C,RENT,Fully Paid
860971,1073805.0,3600.0,3600.0, 36 months, 15.23%,C,RENT,Fully Paid
519018,670946.0,3300.0,3300.0, 36 months, 10.62%,B,RENT,Fully Paid
503852,648541.0,4800.0,4800.0, 36 months, 14.59%,D,MORTGAGE,Fully Paid
435614,520672.0,10000.0,10000.0, 36 months, 12.18%,B,MORTGAGE,Fully Paid
859068,1071688.0,6000.0,6000.0, 36 months, 12.99%,C,RENT,Fully Paid
855189,1067497.0,8000.0,8000.0, 36 months,  6.99%,A,MORTGAGE,Fully Paid
630148,807343.0,15000.0,15000.0, 60 months, 16.69%,E,RENT,Fully Paid
970248,1191494.0,5000.0,5000.0, 60 months, 19.42%,E,RENT,Current
554798,714593.0,5500.0,5500.0, 36 months, 11.49%,B,RENT,Fully Paid
698691,890153.0,14000.0,14000.0, 60 months, 10.37%,B,MORTGAGE,Fully Paid
619721,794304.0,25000.0,25000.0, 60 months, 13.72%,C,MORTGAGE,Fully Paid
748051,947065.0,24000.0,17725.0, 60 months, 18.79%,E,MORTGAGE,Fully Paid
615438,789198.0,3600.0,3600.0, 36 months, 14.09%,D,RENT,Fully Paid
477691,606031.0,12000.0,12000.0, 36 months, 13.57%,C,RENT,Fully Paid
833530,1043143.0,10000.0,10000.0, 36 months, 16.89%,D,RENT,Fully Paid
728696,924395.0,12000.0,12000.0, 60 months,  7.66%,A,RENT,Fully Paid
1026529,1255918.0,7500.0,7500.0, 36 months, 12.42%,B,MORTGAGE,Fully Paid
1068309,1302924.0,18825.0,18825.0, 60 months, 16.77%,D,RENT,Charged Off
854636,1066897.0,20000.0,20000.0, 60 months, 13.49%,C,RENT,Fully Paid
592017,760370.0,13000.0,13000.0, 36 months, 16.45%,E,MORTGAGE,Fully Paid
972576,1194529.0,35000.0,35000.0, 60 months, 22.35%,F,MORTGAGE,Fully Paid
330551,330392.0,5000.0,5000.0, 36 months,  9.76%,B,MORTGAGE,Fully Paid
1034765,1264388.0,10250.0,10250.0, 36 months, 14.65%,C,MORTGAGE,Fully Paid
698041,889439.0,10000.0,10000.0, 36 months, 10.74%,B,RENT,Charged Off
135594,135591.0,5275.0,5275.0, 36 months,  8.07%,A,MORTGAGE,Fully Paid
577117,742165.0,3500.0,3500.0, 36 months, 10.75%,B,MORTGAGE,Fully Paid
470260,593636.0,24250.0,24250.0, 36 months, 11.83%,B,RENT,Fully Paid
588458,756036.0,22750.0,22750.0, 60 months, 16.82%,E,MORTGAGE,Charged Off
404976,452267.0,9000.0,9000.0, 36 months, 11.58%,B,RENT,Fully Paid
572566,736483.0,5000.0,5000.0, 36 months, 10.75%,B,RENT,Fully Paid
1019432,1248131.0,5000.0,5000.0, 36 months, 14.27%,C,MORTGAGE,Fully Paid
582418,748500.0,14000.0,14000.0, 60 months, 15.95%,D,RENT,Fully Paid
779272,954846.0,35000.0,22025.0, 60 months, 18.79%,E,RENT,Fully Paid
596169,765338.0,2600.0,2600.0, 36 months, 11.12%,B,RENT,Fully Paid
440642,533859.0,16000.0,16000.0, 36 months, 12.87%,C,MORTGAGE,Fully Paid
567265,729772.0,7000.0,7000.0, 60 months, 13.61%,C,MORTGAGE,Fully Paid
472760,596975.0,1000.0,1000.0, 36 months, 11.14%,B,RENT,Fully Paid
476202,603131.0,5000.0,5000.0, 36 months, 11.48%,B,RENT,Fully Paid
1054373,1285996.0,7000.0,7000.0, 36 months, 11.71%,B,MORTGAGE,Fully Paid
788687,992449.0,5000.0,5000.0, 36 months,  6.99%,A,MORTGAGE,Fully Paid
546490,704705.0,9000.0,9000.0, 36 months,  7.51%,A,RENT,Fully Paid
733907,930342.0,11000.0,11000.0, 36 months,  5.42%,A,MORTGAGE,Fully Paid
800480,1005819.0,16800.0,16800.0, 60 months, 11.99%,B,MORTGAGE,Fully Paid
465770,584615.0,20000.0,20000.0, 36 months, 14.61%,D,MORTGAGE,Fully Paid
471391,595223.0,12000.0,12000.0, 36 months,  8.94%,A,MORTGAGE,Fully Paid
623184,798680.0,15000.0,15000.0, 36 months,  6.91%,A,RENT,Fully Paid
521107,673805.0,10000.0,10000.0, 60 months, 10.75%,B,MORTGAGE,Fully Paid
397457,438194.0,4000.0,4000.0, 36 months, 14.11%,D,MORTGAGE,Fully Paid
751806,951274.0,13000.0,13000.0, 60 months, 11.49%,B,OWN,Fully Paid
751248,950678.0,20000.0,20000.0, 60 months, 16.89%,D,RENT,Charged Off
880531,1095553.0,25000.0,25000.0, 60 months, 17.27%,D,MORTGAGE,Fully Paid
834298,1009045.0,15000.0,15000.0, 60 months, 11.99%,B,RENT,Fully Paid
1048930,1280316.0,10000.0,10000.0, 60 months, 13.49%,C,RENT,Current
779485,982227.0,13000.0,13000.0, 36 months,  7.49%,A,MORTGAGE,Fully Paid
711838,904835.0,3000.0,3000.0, 36 months, 13.80%,C,MORTGAGE,Fully Paid
565538,727581.0,2800.0,2800.0, 36 months, 11.86%,B,RENT,Fully Paid
490429,626189.0,15000.0,15000.0, 36 months, 11.36%,B,RENT,Fully Paid
666345,851934.0,6000.0,6000.0, 60 months, 20.48%,G,MORTGAGE,Fully Paid
987384,1211354.0,30000.0,30000.0, 60 months, 19.42%,E,MORTGAGE,Fully Paid
701338,893114.0,16950.0,16950.0, 36 months, 10.37%,B,MORTGAGE,Fully Paid
539834,697025.0,10000.0,10000.0, 36 months, 13.98%,C,RENT,Fully Paid
1032220,1261681.0,6000.0,6000.0, 36 months, 14.65%,C,RENT,Fully Paid
996889,1221960.0,5000.0,5000.0, 36 months,  6.03%,A,RENT,Fully Paid
561175,722218.0,3600.0,3600.0, 60 months, 11.12%,B,MORTGAGE,Fully Paid
602308,772803.0,1600.0,1600.0, 36 months, 12.61%,C,MORTGAGE,Fully Paid
664168,849251.0,5000.0,5000.0, 36 months, 11.11%,B,RENT,Fully Paid
837247,1047367.0,20000.0,20000.0, 60 months, 18.39%,E,OWN,Fully Paid
629752,806850.0,3000.0,3000.0, 36 months, 12.61%,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
739023,936541.0,4750.0,4750.0, 36 months, 11.11%,B,RENT,Fully Paid
1058942,1290740.0,3600.0,3600.0, 36 months, 17.27%,D,MORTGAGE,Fully Paid
382835,412725.0,7000.0,7000.0, 36 months, 13.47%,C,MORTGAGE,Fully Paid
1029535,1258904.0,14000.0,14000.0, 36 months,  9.91%,B,MORTGAGE,Fully Paid
582773,748898.0,10000.0,10000.0, 60 months, 11.49%,B,RENT,Fully Paid
772558,974496.0,4400.0,4400.0, 36 months,  8.49%,A,RENT,Fully Paid
858203,1070764.0,20000.0,20000.0, 60 months, 15.99%,D,MORTGAGE,Fully Paid
534980,682347.0,6000.0,6000.0, 60 months, 10.75%,B,MORTGAGE,Fully Paid
297783,297780.0,20000.0,20000.0, 36 months, 10.08%,B,RENT,Fully Paid
735488,932215.0,3800.0,3800.0, 36 months,  5.42%,A,MORTGAGE,Fully Paid
471013,594630.0,7500.0,7500.0, 36 months,  8.94%,A,RENT,Fully Paid
515932,666872.0,1800.0,1800.0, 36 months, 14.96%,D,RENT,Fully Paid
887469,1103625.0,14000.0,14000.0, 60 months,  8.90%,A,OWN,Fully Paid
1058082,1289658.0,30000.0,18275.0, 60 months, 20.30%,E,MORTGAGE,Charged Off
446474,546046.0,5000.0,5000.0, 36 months, 14.96%,D,MORTGAGE,Fully Paid
861809,1074778.0,6000.0,6000.0, 36 months,  6.99%,A,RENT,Fully Paid
792413,996831.0,15000.0,15000.0, 36 months, 15.99%,D,MORTGAGE,Fully Paid
577717,742870.0,8000.0,8000.0, 36 months, 13.61%,C,RENT,Fully Paid
420612,494039.0,10000.0,10000.0, 36 months,  9.32%,A,RENT,Fully Paid
216540,213030.0,15000.0,15000.0, 36 months, 14.25%,E,RENT,Fully Paid
464502,582242.0,10000.0,10000.0, 36 months,  8.59%,A,RENT,Fully Paid
285781,285778.0,14000.0,14000.0, 36 months,  9.45%,B,RENT,Fully Paid
750435,949778.0,25000.0,16625.0, 60 months, 11.49%,B,MORTGAGE,Charged Off
998097,1223235.0,5000.0,5000.0, 36 months,  7.51%,A,MORTGAGE,Fully Paid
967040,1187943.0,5500.0,5500.0, 36 months,  7.51%,A,RENT,Fully Paid
579674,745264.0,25000.0,18900.0, 60 months, 20.90%,G,RENT,Fully Paid
490892,627032.0,15000.0,15000.0, 36 months, 15.70%,D,RENT,Fully Paid
494229,632018.0,5000.0,5000.0, 36 months, 14.59%,D,RENT,Fully Paid
627937,804659.0,10000.0,10000.0, 60 months, 16.32%,E,RENT,Fully Paid
805646,1011709.0,4800.0,4800.0, 36 months,  5.42%,A,RENT,Fully Paid
561660,722809.0,15000.0,15000.0, 36 months, 16.32%,D,MORTGAGE,Fully Paid
576792,741774.0,12000.0,12000.0, 36 months, 10.38%,B,MORTGAGE,Fully Paid
820174,1028377.0,6450.0,6450.0, 36 months,  5.99%,A,MORTGAGE,Fully Paid
802200,1007831.0,35000.0,35000.0, 60 months, 18.79%,E,OWN,Fully Paid
519674,671798.0,6200.0,6200.0, 60 months,  7.88%,A,MORTGAGE,Fully Paid
708070,900514.0,10000.0,10000.0, 36 months, 10.00%,B,MORTGAGE,Fully Paid
174880,173278.0,12500.0,12500.0, 36 months, 10.91%,C,OWN,Does not meet the credit policy. Status:Charged Off
648603,829778.0,6000.0,6000.0, 36 months, 10.36%,B,RENT,Fully Paid
470907,594623.0,13000.0,13000.0, 36 months, 15.31%,D,RENT,Fully Paid
678339,866626.0,11750.0,11750.0, 36 months, 17.14%,E,RENT,Fully Paid
553732,713433.0,10750.0,10750.0, 60 months, 13.98%,C,RENT,Charged Off
666999,852744.0,1200.0,1200.0, 36 months,  7.29%,A,MORTGAGE,Fully Paid
563630,725275.0,7000.0,7000.0, 36 months, 13.61%,C,MORTGAGE,Fully Paid
617168,791286.0,8400.0,8400.0, 36 months, 12.98%,C,OWN,Fully Paid
793239,997732.0,4500.0,4500.0, 36 months,  5.99%,A,MORTGAGE,Fully Paid
812608,1019779.0,35000.0,23475.0, 60 months, 19.69%,E,MORTGAGE,Fully Paid
270035,269987.0,7800.0,7800.0, 36 months, 13.87%,D,RENT,Does not meet the credit policy. Status:Fully Paid
1062808,1294683.0,12375.0,12375.0, 36 months,  7.51%,A,RENT,Fully Paid
623559,789653.0,8000.0,5000.0, 36 months,  6.17%,A,RENT,Fully Paid
473762,599018.0,4800.0,4800.0, 36 months, 16.70%,E,RENT,Fully Paid
562404,723702.0,21250.0,21250.0, 60 months, 11.86%,B,RENT,Charged Off
900575,1121126.0,12000.0,12000.0, 36 months, 13.49%,C,RENT,Fully Paid
441858,536314.0,17000.0,17000.0, 36 months, 12.87%,C,MORTGAGE,Fully Paid
507891,655137.0,2000.0,2000.0, 36 months, 11.36%,B,RENT,Fully Paid
525183,679526.0,2400.0,2400.0, 36 months, 17.93%,E,RENT,Fully Paid
452103,557679.0,4000.0,4000.0, 36 months, 11.14%,B,OWN,Fully Paid
478836,602252.0,2000.0,2000.0, 36 months,  7.74%,A,RENT,Fully Paid
999746,1225348.0,12000.0,12000.0, 36 months,  9.91%,B,RENT,Fully Paid
443452,539585.0,3500.0,3500.0, 36 months, 12.87%,C,RENT,Fully Paid
428806,507713.0,15000.0,15000.0, 36 months, 14.74%,D,OTHER,Fully Paid
353420,357044.0,7800.0,7800.0, 36 months, 14.11%,D,RENT,Does not meet the credit policy. Status:Fully Paid
1012243,1239358.0,14000.0,14000.0, 36 months, 12.69%,B,RENT,Fully Paid
427337,504879.0,7200.0,7200.0, 36 months,  9.63%,A,MORTGAGE,Fully Paid
566444,728638.0,2000.0,2000.0, 36 months, 10.38%,B,RENT,Fully Paid
1031152,1260789.0,15000.0,15000.0, 60 months, 17.27%,D,MORTGAGE,Fully Paid
776594,978956.0,1050.0,1050.0, 36 months,  8.49%,A,MORTGAGE,Fully Paid
637459,802002.0,9600.0,9600.0, 60 months,  9.25%,B,MORTGAGE,Charged Off
651918,833853.0,19875.0,19875.0, 60 months, 16.02%,D,MORTGAGE,Fully Paid
462279,578198.0,24000.0,24000.0, 36 months, 13.85%,C,RENT,Fully Paid
796034,1000788.0,10000.0,10000.0, 36 months, 11.49%,B,MORTGAGE,Charged Off
422847,497636.0,20000.0,20000.0, 36 months, 13.79%,C,RENT,Fully Paid
265007,257537.0,19275.0,19275.0, 36 months, 14.50%,E,RENT,Charged Off
468378,589833.0,20500.0,20500.0, 36 months, 12.53%,B,RENT,Fully Paid
721846,916554.0,28000.0,28000.0, 60 months, 10.74%,B,MORTGAGE,Fully Paid
819971,1028147.0,30000.0,30000.0, 60 months, 17.49%,D,MORTGAGE,Fully Paid
981177,1204379.0,2000.0,2000.0, 36 months,  7.90%,A,RENT,Fully Paid
821564,1029915.0,22600.0,22600.0, 60 months, 22.11%,G,RENT,Charged Off
660530,844808.0,20000.0,20000.0, 60 months, 17.88%,E,RENT,Fully Paid
170397,170356.0,3000.0,3000.0, 36 months,  7.43%,A,RENT,Does not meet the credit policy. Status:Charged Off
969525,1190949.0,5000.0,5000.0, 36 months, 18.25%,D,OWN,Fully Paid
350334,352367.0,7500.0,7500.0, 36 months, 12.29%,C,MORTGAGE,Fully Paid
772910,974916.0,9150.0,9150.0, 36 months, 10.59%,B,RENT,Fully Paid
613694,786807.0,1800.0,1800.0, 36 months,  9.25%,B,RENT,Fully Paid
620850,795713.0,3500.0,3500.0, 36 months, 10.36%,B,MORTGAGE,Fully Paid
724563,919687.0,3500.0,3500.0, 60 months, 11.11%,B,OWN,Fully Paid
971771,1193520.0,8000.0,8000.0, 36 months,  6.03%,A,MORTGAGE,Fully Paid
157610,157597.0,4000.0,4000.0, 36 months, 10.59%,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
661930,846514.0,6000.0,6000.0, 36 months,  6.92%,A,RENT,Fully Paid
428085,506205.0,8500.0,8500.0, 36 months, 12.21%,B,RENT,Fully Paid
974175,1196216.0,15000.0,15000.0, 36 months,  6.03%,A,RENT,Fully Paid
747389,946313.0,16000.0,16000.0, 36 months,  5.99%,A,MORTGAGE,Fully Paid
559481,720205.0,24000.0,24000.0, 60 months, 11.12%,B,MORTGAGE,Fully Paid
562173,723436.0,25000.0,25000.0, 60 months, 13.61%,C,MORTGAGE,Charged Off
416813,485627.0,4200.0,4200.0, 36 months, 11.89%,B,RENT,Fully Paid
841135,1051660.0,22000.0,22000.0, 60 months, 12.99%,C,MORTGAGE,Fully Paid
562283,723560.0,16000.0,16000.0, 60 months, 15.58%,D,MORTGAGE,Fully Paid
770921,972649.0,7800.0,7800.0, 36 months, 15.99%,D,RENT,Fully Paid
711305,904195.0,6000.0,6000.0, 36 months,  9.63%,B,RENT,Fully Paid
1046749,1277811.0,15000.0,15000.0, 36 months, 17.27%,D,RENT,Fully Paid
699714,891316.0,30000.0,30000.0, 60 months, 19.74%,F,OWN,Charged Off
1061750,1293780.0,5825.0,5825.0, 36 months, 10.65%,B,RENT,Fully Paid
711095,903955.0,28000.0,28000.0, 36 months, 10.74%,B,MORTGAGE,Fully Paid
448779,550939.0,8000.0,8000.0, 36 months, 15.65%,D,RENT,Fully Paid
661368,845825.0,5300.0,5300.0, 36 months,  5.42%,A,RENT,Fully Paid
738507,935897.0,11000.0,11000.0, 36 months, 15.28%,D,RENT,Fully Paid
1053728,1285528.0,24000.0,24000.0, 36 months, 13.49%,C,RENT,Fully Paid
578898,744330.0,3600.0,3600.0, 36 months,  7.51%,A,RENT,Fully Paid
583181,749414.0,16000.0,16000.0, 60 months, 11.86%,B,RENT,Charged Off
1066061,1300203.0,10000.0,10000.0, 36 months,  6.03%,A,MORTGAGE,Fully Paid
554889,714690.0,15000.0,15000.0, 36 months, 11.86%,B,MORTGAGE,Fully Paid
751239,950669.0,6400.0,6400.0, 60 months, 15.99%,D,RENT,Fully Paid
291954,291938.0,16000.0,16000.0, 36 months, 11.34%,C,RENT,Fully Paid
1057054,1288608.0,6000.0,6000.0, 36 months, 13.49%,C,MORTGAGE,Fully Paid
656269,839374.0,10750.0,10750.0, 36 months,  5.79%,A,MORTGAGE,Fully Paid
828518,1037552.0,6000.0,6000.0, 36 months,  8.49%,A,RENT,Fully Paid
539517,696677.0,6000.0,6000.0, 36 months, 15.21%,D,RENT,Fully Paid
370251,386921.0,9200.0,9200.0, 36 months,  9.32%,A,MORTGAGE,Fully Paid
113156,113146.0,3500.0,3500.0, 36 months,  8.07%,A,RENT,Fully Paid
518231,669843.0,15000.0,15000.0, 36 months, 13.85%,C,MORTGAGE,Fully Paid
853983,1066184.0,25000.0,20625.0, 60 months, 20.62%,F,RENT,Fully Paid
460102,573959.0,3500.0,3500.0, 36 months, 13.57%,C,OWN,Fully Paid
583359,749626.0,3000.0,3000.0, 36 months,  6.39%,A,MORTGAGE,Fully Paid
386283,418479.0,10000.0,10000.0, 36 months, 15.68%,E,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
441983,536592.0,2400.0,2400.0, 36 months, 17.04%,E,MORTGAGE,Fully Paid
1053500,1285099.0,22750.0,22750.0, 60 months, 20.30%,E,MORTGAGE,Charged Off
364550,375191.0,6400.0,6400.0, 36 months,  9.38%,A,MORTGAGE,Fully Paid
1068158,1302728.0,18000.0,18000.0, 36 months,  7.90%,A,RENT,Fully Paid
608242,780267.0,19800.0,19800.0, 36 months, 15.57%,D,MORTGAGE,Fully Paid
748225,947251.0,9700.0,9700.0, 60 months, 15.23%,C,MORTGAGE,Fully Paid
875305,1089872.0,3000.0,3000.0, 36 months,  9.91%,B,OWN,Charged Off
892889,1109919.0,13200.0,13200.0, 36 months, 12.42%,B,OWN,Fully Paid
1022579,1251359.0,1450.0,1450.0, 36 months, 12.42%,B,RENT,Fully Paid
854572,1066833.0,14000.0,14000.0, 36 months,  8.49%,A,RENT,Fully Paid
532621,688445.0,24000.0,16800.0, 60 months, 20.90%,G,MORTGAGE,Does not meet the credit policy. Status:Charged Off
779680,982435.0,12000.0,12000.0, 36 months, 12.99%,C,RENT,Fully Paid
803393,1009151.0,13000.0,13000.0, 60 months, 10.99%,B,MORTGAGE,Fully Paid
286120,284863.0,12000.0,12000.0, 36 months, 13.55%,D,MORTGAGE,Fully Paid
